example_id                                                                         | status | run_time            |
./spec/features/avo/select_field/enum_array_display_value_false_spec.rb[1:1:3:1:2] | passed | 0.16409 seconds     |
./spec/features/avo/select_field/enum_array_display_value_false_spec.rb[1:1:3:2:1] | passed | 0.08433 seconds     |
./spec/features/avo/select_field/enum_array_display_value_false_spec.rb[1:1:3:2:2] | passed | 0.18196 seconds     |
./spec/features/avo/select_field/enum_array_display_value_false_spec.rb[1:1:4:1:1] | passed | 0.05494 seconds     |
./spec/features/avo/select_field/enum_array_display_value_false_spec.rb[1:1:4:1:2] | passed | 0.22596 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:1:1:1]   | passed | 0.0676 seconds      |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:1:2:1]   | passed | 0.06104 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:1:3:1]   | passed | 0.0609 seconds      |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:1:4:1]   | passed | 0.06373 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:1:5:1]   | passed | 0.05826 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:2:1:1]   | passed | 0.06314 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:2:2:1]   | passed | 0.05911 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:2:3:1]   | passed | 0.05832 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:2:4:1]   | passed | 0.06372 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:2:5:1]   | passed | 0.06047 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:3:1:1]   | passed | 0.06544 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:3:1:2]   | passed | 0.13758 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:3:2:1]   | passed | 0.0634 seconds      |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:3:2:2]   | passed | 0.12946 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:4:1:1]   | passed | 0.05828 seconds     |
./spec/features/avo/select_field/enum_hash_display_value_true_spec.rb[1:1:4:1:2]   | passed | 0.13018 seconds     |
./spec/features/avo/select_field_spec.rb[1:1:1:1]                                  | passed | 0.06933 seconds     |
./spec/features/avo/select_field_spec.rb[1:1:2:1]                                  | passed | 0.04972 seconds     |
./spec/features/avo/select_field_spec.rb[1:2:1:1]                                  | passed | 0.05691 seconds     |
./spec/features/avo/select_field_spec.rb[1:3:1:1]                                  | passed | 0.10046 seconds     |
./spec/features/avo/select_field_spec.rb[1:3:1:2]                                  | passed | 0.19715 seconds     |
./spec/features/avo/select_field_spec.rb[1:3:2:1]                                  | passed | 0.10657 seconds     |
./spec/features/avo/select_field_spec.rb[1:3:2:2]                                  | passed | 0.10496 seconds     |
./spec/features/avo/select_field_spec.rb[1:4:1:1]                                  | passed | 0.10613 seconds     |
./spec/features/avo/select_field_spec.rb[1:4:1:2]                                  | passed | 0.10908 seconds     |
./spec/features/avo/select_field_spec.rb[1:4:2:1]                                  | passed | 0.11032 seconds     |
./spec/features/avo/select_field_spec.rb[1:4:2:2]                                  | passed | 0.10149 seconds     |
./spec/features/avo/select_field_spec.rb[1:5:1:1]                                  | passed | 0.10499 seconds     |
./spec/features/avo/select_field_spec.rb[1:5:2:1]                                  | passed | 0.1134 seconds      |
./spec/features/avo/select_field_spec.rb[1:6:1:1]                                  | passed | 0.1043 seconds      |
./spec/features/avo/select_field_spec.rb[1:6:1:2]                                  | passed | 0.09921 seconds     |
./spec/features/avo/show_page_spec.rb[1:1:1]                                       | passed | 0.07845 seconds     |
./spec/features/avo/show_page_spec.rb[1:2:1]                                       | passed | 0.08194 seconds     |
./spec/features/avo/sign_out_dropdown_spec.rb[1:1:1]                               | passed | 0.56568 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:1:1:1:1]                      | passed | 0.09734 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:1:1:2:1]                      | passed | 0.18718 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:1:2:1:1]                      | passed | 0.08572 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:1:2:2:1]                      | passed | 0.09291 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:2:1:1:1]                      | passed | 0.05915 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:2:1:2:1]                      | passed | 0.06066 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:2:2:1:1]                      | passed | 0.06715 seconds     |
./spec/features/avo/stacked_wrapper_layout_spec.rb[1:2:2:2:1]                      | passed | 0.05858 seconds     |
./spec/features/avo/status_field_spec.rb[1:1:1:1]                                  | passed | 0.06623 seconds     |
./spec/features/avo/status_field_spec.rb[1:1:2:1]                                  | passed | 0.05896 seconds     |
./spec/features/avo/status_field_spec.rb[1:1:3:1]                                  | passed | 0.06522 seconds     |
./spec/features/avo/status_field_spec.rb[1:1:4:1]                                  | passed | 0.06385 seconds     |
./spec/features/avo/status_field_spec.rb[1:2:1:1]                                  | passed | 0.06019 seconds     |
./spec/features/avo/status_field_spec.rb[1:2:2:1]                                  | passed | 0.0622 seconds      |
./spec/features/avo/status_field_spec.rb[1:2:3:1]                                  | passed | 0.05757 seconds     |
./spec/features/avo/status_field_spec.rb[1:2:4:1]                                  | passed | 0.06175 seconds     |
./spec/features/avo/status_field_spec.rb[1:3:1:1]                                  | passed | 0.06212 seconds     |
./spec/features/avo/status_field_spec.rb[1:3:1:2]                                  | passed | 0.1285 seconds      |
./spec/features/avo/status_field_spec.rb[1:3:1:3]                                  | passed | 0.12618 seconds     |
./spec/features/avo/status_field_spec.rb[1:3:1:4]                                  | passed | 0.12233 seconds     |
./spec/features/avo/status_field_spec.rb[1:3:2:1]                                  | passed | 0.0612 seconds      |
./spec/features/avo/status_field_spec.rb[1:3:2:2]                                  | passed | 0.13365 seconds     |
./spec/features/avo/status_field_spec.rb[1:4:1:1]                                  | passed | 0.15422 seconds     |
./spec/features/avo/status_field_spec.rb[1:4:2:1]                                  | passed | 0.06162 seconds     |
./spec/features/avo/status_field_spec.rb[1:4:3:1]                                  | passed | 0.06328 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:1:1]                                  | passed | 0.06464 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:1:2]                                  | passed | 0.06041 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:2:1]                                  | passed | 0.06369 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:3:1]                                  | passed | 0.05866 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:3:2]                                  | passed | 0.12162 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:3:3]                                  | passed | 0.12687 seconds     |
./spec/features/avo/status_field_spec.rb[1:5:3:4]                                  | passed | 0.12474 seconds     |
./spec/features/avo/status_field_spec.rb[1:6:1:1]                                  | passed | 0.06243 seconds     |
./spec/features/avo/status_field_spec.rb[1:7:1:1]                                  | passed | 0.06088 seconds     |
./spec/features/avo/sti_person_spouse_spec.rb[1:1:1]                               | passed | 0.29427 seconds     |
./spec/features/avo/tabs_panels_and_sidebar_visibility_spec.rb[1:1:1:1]            | passed | 0.1203 seconds      |
./spec/features/avo/tabs_panels_and_sidebar_visibility_spec.rb[1:1:2:1]            | passed | 0.06569 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:1:1]                                    | passed | 0.08708 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:1:2]                                    | passed | 0.06088 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:2:1]                                    | passed | 0.09395 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:2:2]                                    | passed | 0.15472 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:2:3]                                    | passed | 0.09162 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:3:1]                                    | passed | 0.07312 seconds     |
./spec/features/avo/text_field_spec.rb[1:1:3:2]                                    | passed | 0.16573 seconds     |
./spec/features/avo/textarea_spec.rb[1:1:1:1]                                      | passed | 0.0666 seconds      |
./spec/features/avo/textarea_spec.rb[1:1:2:1]                                      | passed | 0.06831 seconds     |
./spec/features/avo/textarea_spec.rb[1:2:1:1]                                      | passed | 0.09354 seconds     |
./spec/features/avo/textarea_spec.rb[1:2:1:2]                                      | passed | 0.1352 seconds      |
./spec/features/avo/textarea_spec.rb[1:2:1:3]                                      | passed | 0.12258 seconds     |
./spec/features/avo/textarea_spec.rb[1:2:2:1]                                      | passed | 0.05296 seconds     |
./spec/features/avo/textarea_spec.rb[1:2:2:2]                                      | passed | 0.12028 seconds     |
./spec/features/avo/uncountable_fish_resource_spec.rb[1:1:1:1]                     | passed | 0.20146 seconds     |
./spec/features/avo/use_resource_spec.rb[1:1:1]                                    | passed | 0.21163 seconds     |
./spec/features/avo/use_resource_spec.rb[1:1:2]                                    | failed | 0.38718 seconds     |
./spec/features/avo/use_resource_spec.rb[1:1:3]                                    | passed | 0.1826 seconds      |
./spec/features/avo/use_resource_spec.rb[1:1:4]                                    | passed | 0.3069 seconds      |
./spec/features/avo/via_resource_class_is_a_resource_class_spec.rb[1:1]            | passed | 0.10906 seconds     |
./spec/features/avo/via_resource_class_is_a_resource_class_spec.rb[1:2]            | passed | 0.07682 seconds     |
./spec/features/avo/via_resource_class_is_a_resource_class_spec.rb[1:3]            | passed | 0.07517 seconds     |
./spec/features/avo/views_spec.rb[1:1:1:1:1]                                       | passed | 0.05416 seconds     |
./spec/features/avo/views_spec.rb[1:1:1:2:1]                                       | passed | 0.06366 seconds     |
./spec/features/avo/views_spec.rb[1:1:1:3:1]                                       | passed | 0.05621 seconds     |
./spec/features/avo/views_spec.rb[1:1:1:4:1]                                       | passed | 0.06947 seconds     |
./spec/features/avo/views_spec.rb[1:1:1:5:1]                                       | passed | 0.0575 seconds      |
./spec/features/avo/views_spec.rb[1:1:1:6:1]                                       | failed | 0.00808 seconds     |
./spec/features/avo/views_spec.rb[1:1:2:1:1]                                       | passed | 0.14672 seconds     |
./spec/features/avo/views_spec.rb[1:1:2:2:1]                                       | passed | 0.05634 seconds     |
./spec/features/avo/views_spec.rb[1:1:2:3:1]                                       | passed | 0.0609 seconds      |
./spec/features/avo/views_spec.rb[1:1:2:4:1]                                       | passed | 0.06 seconds        |
./spec/features/avo/views_spec.rb[1:1:2:5:1]                                       | passed | 0.06218 seconds     |
./spec/features/avo/views_spec.rb[1:1:2:6:1]                                       | failed | 0.00776 seconds     |
./spec/features/avo/views_spec.rb[1:1:3:1:1]                                       | passed | 0.05216 seconds     |
./spec/features/avo/views_spec.rb[1:1:3:2:1]                                       | passed | 0.06053 seconds     |
./spec/features/avo/views_spec.rb[1:1:3:3:1]                                       | passed | 0.05248 seconds     |
./spec/features/avo/views_spec.rb[1:1:3:4:1]                                       | passed | 0.06152 seconds     |
./spec/features/avo/views_spec.rb[1:1:3:5:1]                                       | passed | 0.06339 seconds     |
./spec/features/avo/views_spec.rb[1:1:3:6:1]                                       | failed | 0.00765 seconds     |
./spec/features/avo/views_spec.rb[1:1:4:1:1]                                       | passed | 0.05279 seconds     |
./spec/features/avo/views_spec.rb[1:1:4:2:1]                                       | passed | 0.06184 seconds     |
./spec/features/avo/views_spec.rb[1:1:4:3:1]                                       | passed | 0.07504 seconds     |
./spec/features/avo/views_spec.rb[1:1:4:4:1]                                       | passed | 0.06822 seconds     |
./spec/features/avo/views_spec.rb[1:1:4:5:1]                                       | passed | 0.05893 seconds     |
./spec/features/avo/views_spec.rb[1:1:4:6:1]                                       | failed | 0.01104 seconds     |
./spec/features/avo/views_spec.rb[1:1:5:1:1]                                       | passed | 0.07813 seconds     |
./spec/features/avo/views_spec.rb[1:1:5:2:1]                                       | passed | 0.05424 seconds     |
./spec/features/avo/views_spec.rb[1:1:5:3:1]                                       | passed | 0.05848 seconds     |
./spec/features/avo/views_spec.rb[1:1:5:4:1]                                       | passed | 0.04846 seconds     |
./spec/features/avo/views_spec.rb[1:1:5:5:1]                                       | passed | 0.0538 seconds      |
./spec/features/avo/views_spec.rb[1:1:5:6:1]                                       | passed | 0.00853 seconds     |
./spec/features/avo/views_spec.rb[1:1:6:1:1]                                       | passed | 0.06798 seconds     |
./spec/features/avo/views_spec.rb[1:1:6:2:1]                                       | passed | 0.07089 seconds     |
./spec/features/avo/views_spec.rb[1:1:6:3:1]                                       | passed | 0.09744 seconds     |
./spec/features/avo/views_spec.rb[1:1:6:4:1]                                       | passed | 0.07825 seconds     |
./spec/features/avo/views_spec.rb[1:1:6:5:1]                                       | passed | 0.07963 seconds     |
./spec/features/avo/views_spec.rb[1:1:6:6:1]                                       | failed | 0.00791 seconds     |
./spec/features/avo/views_spec.rb[1:1:7:1:1]                                       | passed | 0.04866 seconds     |
./spec/features/avo/views_spec.rb[1:1:7:2:1]                                       | passed | 0.05195 seconds     |
./spec/features/avo/views_spec.rb[1:1:7:3:1]                                       | passed | 0.0534 seconds      |
./spec/features/avo/views_spec.rb[1:1:7:4:1]                                       | passed | 0.08301 seconds     |
./spec/features/avo/views_spec.rb[1:1:7:5:1]                                       | passed | 0.05905 seconds     |
./spec/features/avo/views_spec.rb[1:1:7:6:1]                                       | failed | 0.0089 seconds      |
./spec/features/avo/views_spec.rb[1:1:8:1:1]                                       | passed | 0.06242 seconds     |
./spec/features/avo/views_spec.rb[1:1:8:2:1]                                       | passed | 0.06404 seconds     |
./spec/features/avo/views_spec.rb[1:1:8:3:1]                                       | passed | 0.04892 seconds     |
./spec/features/avo/views_spec.rb[1:1:8:4:1]                                       | passed | 0.05424 seconds     |
./spec/features/avo/views_spec.rb[1:1:8:5:1]                                       | passed | 0.05453 seconds     |
./spec/features/avo/views_spec.rb[1:1:8:6:1]                                       | passed | 0.0071 seconds      |
./spec/features/avo/views_spec.rb[1:1:9:1:1]                                       | passed | 0.05242 seconds     |
./spec/features/avo/views_spec.rb[1:1:9:2:1]                                       | passed | 0.04584 seconds     |
./spec/features/avo/views_spec.rb[1:1:9:3:1]                                       | passed | 0.04836 seconds     |
./spec/features/avo/views_spec.rb[1:1:9:4:1]                                       | passed | 0.04728 seconds     |
./spec/features/avo/views_spec.rb[1:1:9:5:1]                                       | passed | 0.05336 seconds     |
./spec/features/avo/views_spec.rb[1:1:9:6:1]                                       | failed | 0.00803 seconds     |
./spec/features/avo/views_spec.rb[1:1:10:1:1]                                      | passed | 0.04882 seconds     |
./spec/features/avo/views_spec.rb[1:1:10:2:1]                                      | passed | 0.05361 seconds     |
./spec/features/avo/views_spec.rb[1:1:10:3:1]                                      | passed | 0.05566 seconds     |
./spec/features/avo/views_spec.rb[1:1:10:4:1]                                      | passed | 0.05924 seconds     |
./spec/features/avo/views_spec.rb[1:1:10:5:1]                                      | passed | 0.05694 seconds     |
./spec/features/avo/views_spec.rb[1:1:10:6:1]                                      | failed | 0.00955 seconds     |
./spec/features/avo/views_spec.rb[1:1:11:1:1]                                      | passed | 0.07296 seconds     |
./spec/features/avo/views_spec.rb[1:1:11:2:1]                                      | passed | 0.05419 seconds     |
./spec/features/avo/views_spec.rb[1:1:11:3:1]                                      | passed | 0.09093 seconds     |
./spec/features/avo/views_spec.rb[1:1:11:4:1]                                      | passed | 0.0611 seconds      |
./spec/features/avo/views_spec.rb[1:1:11:5:1]                                      | passed | 0.07424 seconds     |
./spec/features/avo/views_spec.rb[1:1:11:6:1]                                      | failed | 0.00733 seconds     |
./spec/features/query_scope_spec.rb[1:1:1:1]                                       | passed | 0.10816 seconds     |
./spec/features/query_scope_spec.rb[1:1:2]                                         | passed | 0.10389 seconds     |
./spec/features/query_scope_spec.rb[1:1:3]                                         | passed | 0.10358 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:1:1]                    | passed | 0.07946 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:1:2]                    | passed | 0.08624 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:1:3]                    | passed | 0.10709 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:2:1:1]                  | passed | 0.09807 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:2:2:1]                  | passed | 0.0909 seconds      |
./spec/requests/avo/authorization/associations_spec.rb[1:1:3:1:1]                  | passed | 0.13853 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:3:2:1]                  | passed | 0.12533 seconds     |
./spec/requests/avo/authorization/associations_spec.rb[1:1:4:1]                    | passed | 0.093 seconds       |
./spec/requests/avo/authorization/associations_spec.rb[1:2:1:1]                    | failed | 0.09544 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:1:1:1]     | passed | 0.00729 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:1:2:1]     | passed | 0.0586 seconds      |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:2:1:1]     | passed | 0.00546 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:2:2:1]     | passed | 0.01427 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:3:1:1]     | passed | 0.01667 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:3:2:1]     | passed | 0.06226 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:4:1:1]     | passed | 0.00762 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:4:2:1]     | passed | 0.01561 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:5:1:1]     | passed | 0.00913 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:5:2:1]     | passed | 0.05815 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:6:1:1]     | passed | 0.00714 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:6:2:1]     | passed | 0.01612 seconds     |
./spec/requests/avo/authorization/controller_actions_is_admin_spec.rb[1:6:2:2]     | passed | 0.01786 seconds     |
./spec/requests/avo/authorization/custom_policies_spec.rb[1:1:1]                   | failed | 0.01135 seconds     |
./spec/requests/avo/authorization/custom_policies_spec.rb[1:2:1]                   | passed | 0.01591 seconds     |
./spec/requests/avo/authorization/custom_policies_spec.rb[1:2:2]                   | passed | 0.05889 seconds     |
./spec/requests/avo/authorization/custom_policies_spec.rb[1:2:3]                   | passed | 0.05208 seconds     |
./spec/requests/avo/authorization/custom_policies_spec.rb[1:3:1]                   | passed | 0.07646 seconds     |
./spec/requests/avo/authorization/raise_error_on_missing_policy_spec.rb[1:1:1]     | passed | 0.00793 seconds     |
./spec/requests/avo/authorization/raise_error_on_missing_policy_spec.rb[1:1:2]     | passed | 0.05442 seconds     |
./spec/requests/avo/authorization/scopes_spec.rb[1:1:1:1]                          | passed | 0.03508 seconds     |
./spec/requests/avo/authorization/scopes_spec.rb[1:1:2:1]                          | passed | 0.02666 seconds     |
./spec/requests/avo/authorization/scopes_spec.rb[1:1:3:1:1]                        | passed | 0.02122 seconds     |
./spec/requests/avo/authorization/scopes_spec.rb[1:1:3:2:1]                        | passed | 0.03183 seconds     |
./spec/requests/avo/home_request_spec.rb[1:1]                                      | passed | 0.00708 seconds     |
./spec/system/avo/actions_spec.rb[1:1:1:1]                                         | passed | 0.40212 seconds     |
./spec/system/avo/actions_spec.rb[1:1:2:1]                                         | passed | 0.42196 seconds     |
./spec/system/avo/actions_spec.rb[1:1:3:1]                                         | passed | 0.42109 seconds     |
./spec/system/avo/actions_spec.rb[1:1:4:1]                                         | passed | 0.37817 seconds     |
./spec/system/avo/actions_spec.rb[1:2:1:1]                                         | passed | 0.32742 seconds     |
./spec/system/avo/actions_spec.rb[1:2:2:1]                                         | passed | 0.33347 seconds     |
./spec/system/avo/actions_spec.rb[1:4:1]                                           | passed | 0.35265 seconds     |
./spec/system/avo/app_spec.rb[1:1:1]                                               | failed | 2.63 seconds        |
./spec/system/avo/app_spec.rb[1:1:2]                                               | failed | 2.64 seconds        |
./spec/system/avo/avo_collapsable_menus_spec.rb[1:1:1]                             | passed | 0.39895 seconds     |
./spec/system/avo/avo_dynamic_filters_spec.rb[1:1:1]                               | failed | 2.76 seconds        |
./spec/system/avo/avo_dynamic_filters_spec.rb[1:2:1:1]                             | failed | 2.69 seconds        |
./spec/system/avo/avo_dynamic_filters_spec.rb[1:2:1:2]                             | failed | 3.15 seconds        |
./spec/system/avo/avo_dynamic_filters_spec.rb[1:3:1:1]                             | passed | 0.56134 seconds     |
./spec/system/avo/avo_record_previews_spec.rb[1:1]                                 | failed | 3.01 seconds        |
./spec/system/avo/avo_sidebars_spec.rb[1:1]                                        | passed | 1.2 seconds         |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:1:1:1:1]                      | passed | 1.06 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:1:1:2:1:1]                    | failed | 2.77 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:1:2:1]                        | failed | 2.86 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:1:2:2:1:1]                    | passed | 0.83612 seconds     |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:1:2:2:2:1]                    | failed | 2.77 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:1:2:2:2:2]                    | failed | 2.85 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:2:1:1]                        | passed | 0.54211 seconds     |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:2:2:1]                        | passed | 0.56786 seconds     |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:3:1]                          | passed | 0.58409 seconds     |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:1:3:2:1]                        | failed | 2.85 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:1:1:1]                        | failed | 2.82 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:1:2:1:1]                      | passed | 0.62434 seconds     |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:1:2:2:1]                      | failed | 2.79 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:1:2:3]                        | failed | 2.84 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:1:2:4]                        | failed | 2.81 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:1:2:5]                        | failed | 2.85 seconds        |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:2:2:1]                          | passed | 0.60345 seconds     |
./spec/system/avo/belongs_to_polymorphic_spec.rb[1:3:1]                            | passed | 0.68551 seconds     |
./spec/system/avo/boolean_filter_spec.rb[1:1:1]                                    | passed | 2.42 seconds        |
./spec/system/avo/boolean_group_field_spec.rb[1:1:1:1]                             | passed | 1.03 seconds        |
./spec/system/avo/boolean_group_field_spec.rb[1:1:2:1]                             | passed | 1.02 seconds        |
./spec/system/avo/boolean_group_field_spec.rb[1:1:3:1]                             | passed | 1.96 seconds        |
./spec/system/avo/code_field_spec.rb[1:1:1:1]                                      | passed | 0.37058 seconds     |
./spec/system/avo/code_field_spec.rb[1:1:2:1]                                      | passed | 0.34132 seconds     |
./spec/system/avo/code_field_spec.rb[1:1:2:2]                                      | passed | 0.67347 seconds     |
./spec/system/avo/code_field_spec.rb[1:2:1:1]                                      | passed | 0.33064 seconds     |
./spec/system/avo/code_field_spec.rb[1:2:1:2]                                      | passed | 0.66075 seconds     |
./spec/system/avo/code_field_spec.rb[1:2:2:1]                                      | passed | 0.37134 seconds     |
./spec/system/avo/custom_resource_controls_spec.rb[1:1:1]                          | passed | 0.49271 seconds     |
./spec/system/avo/custom_resource_controls_spec.rb[1:1:2]                          | passed | 0.52127 seconds     |
./spec/system/avo/dashboards_spec.rb[1:1:1]                                        | passed | 0.35788 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:1]                                        | passed | 0.79892 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:2:1]                                      | passed | 0.76407 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:2:2]                                      | passed | 0.58107 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:3:1]                                      | passed | 0.66314 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:4:1]                                      | passed | 0.42694 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:5:1]                                      | passed | 0.73018 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:6:1]                                      | passed | 0.72973 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:7:1]                                      | passed | 0.33452 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:8:1]                                      | passed | 0.41296 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:9:1]                                      | passed | 0.42485 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:10:1]                                     | passed | 0.44197 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:11:1]                                     | passed | 0.42221 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:12:1]                                     | passed | 0.71559 seconds     |
./spec/system/avo/dashboards_spec.rb[1:2:13:1]                                     | passed | 0.41621 seconds     |
./spec/system/avo/dashboards_spec.rb[1:3:1]                                        | passed | 0.36401 seconds     |
./spec/system/avo/dashboards_spec.rb[1:3:2]                                        | passed | 0.45573 seconds     |
./spec/system/avo/dashboards_spec.rb[2:1:1:1]                                      | passed | 0.0555 seconds      |
./spec/system/avo/dashboards_spec.rb[2:1:2:1]                                      | passed | 0.01048 seconds     |
./spec/system/avo/date_time_fields/date_spec.rb[1:1:1]                             | passed | 0.19872 seconds     |
./spec/system/avo/date_time_fields/date_spec.rb[1:1:2:1]                           | passed | 1.19 seconds        |
./spec/system/avo/date_time_fields/date_spec.rb[1:1:3:1]                           | passed | 0.3739 seconds      |
./spec/system/avo/date_time_fields/date_spec.rb[1:1:4:1]                           | passed | 1.65 seconds        |
./spec/system/avo/date_time_fields/date_spec.rb[1:1:4:2]                           | passed | 1.88 seconds        |
./spec/system/avo/date_time_fields/date_spec.rb[1:2:1]                             | passed | 0.16837 seconds     |
./spec/system/avo/date_time_fields/date_spec.rb[1:2:2:1]                           | passed | 1.17 seconds        |
./spec/system/avo/date_time_fields/date_spec.rb[1:2:3:1]                           | passed | 0.34855 seconds     |
./spec/system/avo/date_time_fields/date_spec.rb[1:2:4:1]                           | passed | 0.63189 seconds     |
./spec/system/avo/date_time_fields/date_spec.rb[1:2:4:2]                           | passed | 2.06 seconds        |
./spec/system/avo/date_time_fields/date_time_eastern_spec.rb[1:1:1]                | passed | 0.17216 seconds     |
./spec/system/avo/date_time_fields/date_time_eastern_spec.rb[1:1:2:1]              | passed | 1.08 seconds        |
./spec/system/avo/date_time_fields/date_time_eastern_spec.rb[1:1:3:1]              | passed | 0.34639 seconds     |
./spec/system/avo/date_time_fields/date_time_eastern_spec.rb[1:1:4:1]              | passed | 0.5217 seconds      |
./spec/system/avo/date_time_fields/date_time_eastern_spec.rb[1:1:4:2]              | passed | 1.25 seconds        |
./spec/system/avo/date_time_fields/date_time_spec.rb[1:1:1]                        | passed | 0.16829 seconds     |
./spec/system/avo/date_time_fields/date_time_spec.rb[1:1:2:1]                      | passed | 1.13 seconds        |
./spec/system/avo/date_time_fields/date_time_spec.rb[1:1:3:1]                      | passed | 0.34762 seconds     |
./spec/system/avo/date_time_fields/date_time_spec.rb[1:1:4:1:1]                    | passed | 0.47104 seconds     |
